NOM;CODI;DATA_INI;DATA_FI;RESIDENCIA;IEPG_CONFIRMAT;R0_CONFIRMAT_M;IA14;TAXA_CASOS_CONFIRMAT;CASOS_CONFIRMAT;TAXA_PCRTAR;PCR;TAR;PERC_PCRTAR_POSITIVES;INGRESSOS_TOTAL;INGRESSOS_CRITIC;EXITUS;CASOS_PCR;CASOS_TAR;POSITIVITAT_PCR_NUM;POSITIVITAT_TAR_NUM;POSITIVITAT_PCR_DEN;POSITIVITAT_TAR_DEN;VACUNATS_DOSI_1;VACUNATS_DOSI_2
CATALUNYA;GLOBAL;2021-04-02;2021-04-08;Si;;;142.0172;68.1682;48;4020.5072;2276;555;2.3171;39;5;11;36;12;39;12;1763;438;1645;470
CATALUNYA;GLOBAL;2021-04-02;2021-04-08;No;281.731;1.0681;263.7695;130.0367;10062;1744.4720;95840;39144;8.1284;1157;222;145;5655;4407;5572;4345;84960;37045;248037;10368
CATALUNYA;GLOBAL;2021-04-02;2021-04-08;--;;;0.0000;0.0000;122;0.0000;331;81;9.3583;69;13;1;48;74;23;12;299;75;771;85
CATALUNYA;GLOBAL;2021-04-01;2021-04-07;--;;;0.0000;0.0000;122;0.0000;360;74;8.1683;63;14;1;49;73;23;10;335;69;737;90
CATALUNYA;GLOBAL;2021-04-01;2021-04-07;Si;;;137.7566;61.0674;43;3857.1874;2183;533;2.1749;37;4;12;33;10;36;10;1695;420;1554;580
CATALUNYA;GLOBAL;2021-04-01;2021-04-07;No;246.006;0.952392;258.3029;124.2599;9615;1626.9065;88421;37466;8.4138;1173;207;141;5338;4277;5378;4228;78710;35460;229643;13883
CATALUNYA;GLOBAL;2021-03-31;2021-04-06;No;232.629;0.915772;254.0252;119.8917;9277;1540.6289;82511;36700;8.4520;1169;207;138;5067;4210;5007;4149;73593;34736;220744;20385
CATALUNYA;GLOBAL;2021-03-31;2021-04-06;--;;;0.0000;0.0000;117;0.0000;360;79;6.8293;61;13;1;44;73;18;10;336;74;610;72
CATALUNYA;GLOBAL;2021-03-31;2021-04-06;Si;;;126.3953;51.1261;36;3654.1028;2111;462;1.9105;35;3;12;28;8;29;9;1635;354;1687;810
CATALUNYA;GLOBAL;2021-03-30;2021-04-05;--;;;0.0000;0.0000;104;0.0000;348;74;6.9652;64;13;0;45;59;21;7;332;70;506;74
CATALUNYA;GLOBAL;2021-03-30;2021-04-05;Si;;;127.8154;46.8656;33;3394.2113;2008;382;1.9324;38;4;11;23;10;26;10;1561;302;2072;1033
CATALUNYA;GLOBAL;2021-03-30;2021-04-05;No;224.643;0.92205;243.6347;110.0956;8519;1485.0318;81311;33598;8.1457;1138;190;130;4795;3724;4838;3693;72956;31774;236216;24858
CATALUNYA;GLOBAL;2021-03-29;2021-04-04;No;242.463;0.949268;255.4209;125.2291;9690;1739.2379;95654;38925;8.0294;1167;192;136;5518;4172;5700;4149;85805;36856;243912;26307
CATALUNYA;GLOBAL;2021-03-29;2021-04-04;--;;;0.0000;0.0000;117;0.0000;370;87;6.4665;52;12;0;51;66;21;7;351;82;557;85
CATALUNYA;GLOBAL;2021-03-29;2021-04-04;Si;;;147.6979;62.4875;44;4139.8017;2324;591;2.0973;41;2;11;29;15;32;15;1802;439;2123;1085
CATALUNYA;GLOBAL;2021-03-28;2021-04-03;Si;;;151.9584;63.9077;45;4134.1210;2308;603;2.1409;43;3;11;29;16;32;16;1793;449;2122;1085
CATALUNYA;GLOBAL;2021-03-28;2021-04-03;No;246.589;0.979547;251.7377;122.6186;9488;1737.1572;96102;38316;7.8753;1141;190;140;5448;4040;5645;4012;86356;36268;235873;26306
CATALUNYA;GLOBAL;2021-03-28;2021-04-03;--;;;0.0000;0.0000;108;0.0000;337;89;6.4677;56;12;0;45;63;18;8;317;85;538;85
CATALUNYA;GLOBAL;2021-03-27;2021-04-02;--;;;0.0000;0.0000;107;0.0000;353;81;6.8796;51;13;0;49;58;22;6;330;77;554;84
CATALUNYA;GLOBAL;2021-03-27;2021-04-02;Si;;;156.2189;71.0086;50;4229.2725;2371;607;2.2628;42;3;10;33;17;35;17;1847;451;2130;1096
CATALUNYA;GLOBAL;2021-03-27;2021-04-02;No;258.947;1.04724;247.2662;121.2357;9381;1778.6547;99727;37902;7.5875;1115;175;136;5456;3925;5652;3869;89572;35910;235740;26268
CATALUNYA;GLOBAL;2021-03-26;2021-04-01;No;294.699;1.15629;254.8652;133.7328;10348;2092.8262;119013;42926;7.2359;1124;190;126;6172;4176;6542;4155;107182;40650;262423;38655
CATALUNYA;GLOBAL;2021-03-26;2021-04-01;--;;;0.0000;0.0000;114;0.0000;401;98;6.2232;49;15;1;55;59;24;5;373;93;728;120
CATALUNYA;GLOBAL;2021-03-26;2021-04-01;Si;;;157.6391;73.8489;52;4565.8533;2567;648;2.1070;46;4;6;32;20;32;20;1994;474;2458;1548
CATALUNYA;GLOBAL;2021-03-25;2021-03-31;--;;;0.0000;0.0000;121;0.0000;389;109;7.4074;50;14;1;56;65;26;8;357;102;882;151
CATALUNYA;GLOBAL;2021-03-25;2021-03-31;Si;;;157.6391;76.6892;54;4668.1057;2617;670;2.1132;43;4;5;35;19;34;19;2023;485;2308;1842
CATALUNYA;GLOBAL;2021-03-25;2021-03-31;No;302.917;1.20077;252.2676;134.0430;10372;2177.3332;124004;44474;6.8717;1066;194;115;6193;4179;6386;4171;111468;42163;245294;50854
CATALUNYA;GLOBAL;2021-03-24;2021-03-30;No;304.068;1.22888;247.4342;134.1334;10379;2278.9511;130718;45623;6.5233;1029;180;105;6199;4180;6341;4149;117503;43306;197757;63017
CATALUNYA;GLOBAL;2021-03-24;2021-03-30;--;;;0.0000;0.0000;123;0.0000;379;105;7.6577;48;13;2;53;70;25;9;345;99;1114;226
CATALUNYA;GLOBAL;2021-03-24;2021-03-30;Si;;;154.7987;75.2691;53;4621.2400;2577;677;2.0934;52;5;4;37;16;37;15;1993;491;1873;2083
CATALUNYA;GLOBAL;2021-03-23;2021-03-29;--;;;0.0000;0.0000;122;0.0000;398;108;7.3434;52;12;3;51;71;25;9;362;101;1017;255
CATALUNYA;GLOBAL;2021-03-23;2021-03-29;Si;;;150.5382;80.9498;57;4834.2659;2661;743;2.1756;48;4;6;44;13;44;13;2058;562;1276;2085
CATALUNYA;GLOBAL;2021-03-23;2021-03-29;No;301.785;1.24409;242.5749;133.5390;10333;2383.5930;137299;47139;6.2234;1020;171;110;6146;4187;6329;4141;123434;44801;140838;68354
CATALUNYA;GLOBAL;2021-03-22;2021-03-28;--;;;0.0000;0.0000;118;0.0000;416;115;7.2464;55;12;3;48;70;24;11;375;108;952;261
CATALUNYA;GLOBAL;2021-03-22;2021-03-28;Si;;;149.1180;85.2103;60;4824.3247;2684;713;2.2137;45;4;6;50;10;48;10;2084;536;1334;2166
CATALUNYA;GLOBAL;2021-03-22;2021-03-28;No;295.571;1.24338;237.7157;130.1918;10074;2421.2006;139053;48295;5.9291;1030;168;107;6092;3982;6186;3945;125018;45850;118458;69164
CATALUNYA;GLOBAL;2021-03-21;2021-03-27;No;289.633;1.23328;234.8466;129.1191;9991;2398.3388;137286;48293;5.8991;1007;167;107;6041;3950;6084;3894;123310;45835;113891;69163
CATALUNYA;GLOBAL;2021-03-21;2021-03-27;--;;;0.0000;0.0000;118;0.0000;413;111;6.7653;49;9;3;47;71;22;10;369;104;950;261
CATALUNYA;GLOBAL;2021-03-21;2021-03-27;Si;;;151.9584;88.0506;62;4785.9800;2670;700;2.3059;42;5;6;51;11;49;11;2078;524;1334;2166
CATALUNYA;GLOBAL;2021-03-20;2021-03-26;--;;;0.0000;0.0000;120;0.0000;398;109;6.3043;47;8;4;44;76;19;10;358;102;914;265
CATALUNYA;GLOBAL;2021-03-20;2021-03-26;Si;;;144.8575;85.2103;60;4743.3748;2642;698;2.2568;43;4;7;50;10;48;10;2050;520;1320;2160
CATALUNYA;GLOBAL;2021-03-20;2021-03-26;No;279.867;1.21042;231.2151;126.0304;9752;2343.9694;133475;47897;5.8735;970;178;118;5874;3878;5893;3820;119938;45432;99114;69712
CATALUNYA;GLOBAL;2021-03-19;2021-03-25;No;265.628;1.17632;225.8131;121.1324;9373;2315.0982;131705;47433;5.6965;957;178;110;5558;3815;5591;3722;118462;45023;69371;79752
CATALUNYA;GLOBAL;2021-03-19;2021-03-25;--;;;0.0000;0.0000;126;0.0000;381;95;7.0258;41;7;3;44;82;20;10;338;89;738;374
CATALUNYA;GLOBAL;2021-03-19;2021-03-25;Si;;;144.8575;83.7901;59;4760.4169;2667;685;2.3589;39;3;9;50;9;52;9;2074;512;1153;2402
CATALUNYA;GLOBAL;2021-03-18;2021-03-24;--;;;0.0000;0.0000;109;0.0000;391;96;5.3241;43;8;3;37;72;14;9;344;88;488;503
CATALUNYA;GLOBAL;2021-03-18;2021-03-24;Si;;;150.5382;80.9498;57;4774.6186;2658;704;2.2666;44;5;8;48;9;50;9;2073;530;901;2690
CATALUNYA;GLOBAL;2021-03-18;2021-03-24;No;253.915;1.15397;220.0363;118.2246;9148;2286.0978;129781;47113;5.6081;939;173;110;5437;3711;5468;3598;116919;44741;38818;88693
CATALUNYA;GLOBAL;2021-03-17;2021-03-23;--;;;0.0000;0.0000;98;0.0000;396;98;5.0114;46;9;2;37;61;14;8;349;90;86;552
CATALUNYA;GLOBAL;2021-03-17;2021-03-23;Si;;;147.6979;79.5296;56;4773.1985;2651;710;2.0857;37;4;9;47;9;45;9;2051;538;663;2898
CATALUNYA;GLOBAL;2021-03-17;2021-03-23;No;243.757;1.14043;213.7425;113.3007;8767;2244.9234;126770;46938;5.5079;920;174;114;5240;3527;5291;3459;114314;44550;16256;94318
CATALUNYA;GLOBAL;2021-03-16;2021-03-22;No;235.696;1.13659;207.3712;109.0359;8437;2197.1580;123551;46461;5.4205;927;187;113;5060;3377;5108;3325;111496;44081;12329;96993
CATALUNYA;GLOBAL;2021-03-16;2021-03-22;--;;;0.0000;0.0000;92;0.0000;386;99;4.4393;40;11;1;34;58;12;7;336;92;76;592
CATALUNYA;GLOBAL;2021-03-16;2021-03-22;Si;;;140.5970;69.5884;49;4611.2988;2584;663;2.0024;37;4;9;39;10;38;12;1999;498;602;3121
CATALUNYA;GLOBAL;2021-03-15;2021-03-21;--;;;0.0000;0.0000;86;0.0000;402;91;3.9352;37;11;2;31;55;12;5;348;84;632;641
CATALUNYA;GLOBAL;2021-03-15;2021-03-21;Si;;;139.1768;63.9077;45;4811.5431;2695;693;1.8526;38;5;13;36;9;36;12;2079;512;615;3277
CATALUNYA;GLOBAL;2021-03-15;2021-03-21;No;230.807;1.13805;202.8092;107.5239;8320;2181.4042;122230;46563;5.4168;862;186;104;4970;3350;5081;3290;110352;44185;16485;98216
CATALUNYA;GLOBAL;2021-03-14;2021-03-20;No;229.597;1.13956;201.4780;105.7275;8181;2176.4286;121952;46456;5.3588;877;183;101;4889;3292;5020;3246;110159;44091;16637;98247
CATALUNYA;GLOBAL;2021-03-14;2021-03-20;--;;;0.0000;0.0000;85;0.0000;406;96;3.6199;36;11;2;31;54;12;4;355;87;636;641
CATALUNYA;GLOBAL;2021-03-14;2021-03-20;Si;;;150.5382;63.9077;45;4856.9886;2710;710;1.8752;42;4;13;37;8;38;11;2086;527;617;3301
CATALUNYA;GLOBAL;2021-03-13;2021-03-19;--;;;0.0000;0.0000;87;0.0000;415;105;3.9911;37;11;2;33;54;13;5;356;95;661;642
CATALUNYA;GLOBAL;2021-03-13;2021-03-19;Si;;;146.2777;59.6472;42;4862.6693;2712;712;1.7980;40;4;12;33;9;35;12;2081;533;654;3397
CATALUNYA;GLOBAL;2021-03-13;2021-03-19;No;228.312;1.13617;200.9482;105.1847;8139;2182.7870;122596;46304;5.3355;894;177;101;4908;3231;5069;3177;110592;43957;18243;98168
CATALUNYA;GLOBAL;2021-03-12;2021-03-18;No;222.672;1.11499;199.7075;104.6807;8100;2167.3046;120884;46818;5.3404;904;161;110;4899;3201;5005;3180;108809;44457;26183;88017
CATALUNYA;GLOBAL;2021-03-12;2021-03-18;--;;;0.0000;0.0000;79;0.0000;414;119;3.8793;42;11;2;32;47;12;6;356;108;1137;698
CATALUNYA;GLOBAL;2021-03-12;2021-03-18;Si;;;159.0592;61.0674;43;4929.4174;2751;720;1.7837;39;4;15;33;10;34;13;2091;544;641;3138
CATALUNYA;GLOBAL;2021-03-11;2021-03-17;No;215.53;1.09438;196.9419;101.8117;7878;2138.5884;118395;47085;5.2684;902;161;114;4685;3193;4790;3167;106374;44660;36513;69943
CATALUNYA;GLOBAL;2021-03-11;2021-03-17;--;;;0.0000;0.0000;87;0.0000;404;112;3.3113;42;9;2;34;53;11;4;349;104;1633;908
CATALUNYA;GLOBAL;2021-03-11;2021-03-17;Si;;;159.0592;69.5884;49;4922.3165;2705;761;1.9817;40;3;17;35;14;36;16;2051;573;818;2559
CATALUNYA;GLOBAL;2021-03-10;2021-03-16;--;;;0.0000;0.0000;96;0.0000;410;114;2.8698;42;8;2;30;66;9;4;350;103;1828;886
CATALUNYA;GLOBAL;2021-03-10;2021-03-16;Si;;;164.7399;68.1682;48;4993.3251;2752;764;2.0255;42;4;18;33;15;36;18;2092;574;1110;2005
CATALUNYA;GLOBAL;2021-03-10;2021-03-16;No;211.016;1.07372;196.5283;100.4418;7772;2133.2510;118282;46785;5.2261;914;180;126;4551;3221;4692;3181;106253;44396;54037;47113
CATALUNYA;GLOBAL;2021-03-09;2021-03-15;No;206.551;1.05238;196.2699;98.3352;7609;2141.1990;118986;46696;5.0680;912;170;128;4412;3197;4511;3140;106632;44335;67686;37566
CATALUNYA;GLOBAL;2021-03-09;2021-03-15;--;;;0.0000;0.0000;106;0.0000;428;113;3.2609;42;6;2;34;72;10;5;360;100;1946;928
CATALUNYA;GLOBAL;2021-03-09;2021-03-15;Si;;;173.2609;71.0086;50;5243.2754;2939;753;1.8005;47;6;17;35;15;36;14;2219;558;1324;1748
CATALUNYA;GLOBAL;2021-03-08;2021-03-14;--;;;0.0000;0.0000;106;0.0000;545;115;3.1196;44;6;1;36;70;13;5;474;103;1417;939
CATALUNYA;GLOBAL;2021-03-08;2021-03-14;Si;;;181.7820;75.2691;53;5427.8978;3079;743;1.9244;49;5;16;35;18;39;16;2290;568;1301;1658
CATALUNYA;GLOBAL;2021-03-08;2021-03-14;No;203.881;1.03489;197.0065;95.2853;7373;2155.6475;119734;47066;4.8404;941;166;140;4207;3166;4252;3099;107169;44698;71388;38848
CATALUNYA;GLOBAL;2021-03-07;2021-03-13;--;;;0.0000;0.0000;113;0.0000;666;114;3.6023;50;7;1;42;71;20;5;590;104;1416;940
CATALUNYA;GLOBAL;2021-03-07;2021-03-13;Si;;;181.7820;86.6304;61;5446.3600;3097;738;2.1284;51;4;15;38;23;42;19;2301;565;1300;1634
CATALUNYA;GLOBAL;2021-03-07;2021-03-13;No;201.908;1.02153;197.6527;95.7505;7409;2157.8833;119848;47125;4.8626;924;172;145;4215;3194;4272;3120;107267;44752;72346;39148
CATALUNYA;GLOBAL;2021-03-06;2021-03-12;No;197.838;0.997352;198.3635;95.7634;7410;2158.1030;119559;47431;4.8491;954;176;150;4195;3215;4224;3156;107142;45051;73500;40105
CATALUNYA;GLOBAL;2021-03-06;2021-03-12;--;;;0.0000;0.0000;128;0.0000;1438;111;2.5500;50;7;0;56;72;33;4;1350;101;1403;973
CATALUNYA;GLOBAL;2021-03-06;2021-03-12;Si;;;180.3618;86.6304;61;5467.6626;3097;753;2.1122;55;4;17;38;23;42;19;2310;578;1295;1578
CATALUNYA;GLOBAL;2021-03-05;2021-03-11;--;;;0.0000;0.0000;152;0.0000;2779;107;1.8786;48;6;0;73;79;50;2;2670;98;986;899
CATALUNYA;GLOBAL;2021-03-05;2021-03-11;Si;;;183.2022;97.9918;69;5611.1000;3193;758;2.3962;57;5;14;44;25;48;23;2385;578;1533;1413
CATALUNYA;GLOBAL;2021-03-05;2021-03-11;No;195.063;0.976239;199.8109;95.0268;7353;2170.5225;120319;47632;4.8167;938;187;154;4157;3196;4218;3154;107841;45211;83429;35092
CATALUNYA;GLOBAL;2021-03-04;2021-03-10;No;195.162;0.962173;202.8350;95.1302;7361;2213.2478;123051;48206;4.7381;963;190;166;4131;3230;4174;3218;110184;45828;100664;26967
CATALUNYA;GLOBAL;2021-03-04;2021-03-10;--;;;0.0000;0.0000;165;0.0000;4156;101;1.7744;49;6;0;90;75;71;2;4021;93;607;581
CATALUNYA;GLOBAL;2021-03-04;2021-03-10;Si;;;178.9416;89.4708;63;5814.1846;3395;699;2.1221;54;4;16;39;24;43;22;2533;530;1802;1309
CATALUNYA;GLOBAL;2021-03-03;2021-03-09;--;;;0.0000;0.0000;173;0.0000;5386;111;1.6504;51;7;0;107;66;85;3;5229;103;507;467
CATALUNYA;GLOBAL;2021-03-03;2021-03-09;Si;;;183.2022;96.5717;68;6302.7238;3682;756;2.0947;52;6;16;44;24;48;21;2715;579;2102;1124
CATALUNYA;GLOBAL;2021-03-03;2021-03-09;No;197.918;0.956679;206.8801;96.0865;7435;2250.7390;124329;49829;4.7117;965;185;165;4143;3292;4175;3294;111162;47358;109595;22577
CATALUNYA;GLOBAL;2021-03-02;2021-03-08;No;201.659;0.953326;211.5326;97.9346;7578;2295.7775;126451;51192;4.7486;964;179;166;4177;3401;4261;3429;113292;48650;112441;18103
CATALUNYA;GLOBAL;2021-03-02;2021-03-08;--;;;0.0000;0.0000;190;0.0000;6573;117;1.5975;52;7;0;121;69;100;4;6400;110;491;349
CATALUNYA;GLOBAL;2021-03-02;2021-03-08;Si;;;201.6644;102.2523;72;6602.3802;3851;798;2.1228;45;4;16;48;24;52;22;2873;613;2175;1227
CATALUNYA;GLOBAL;2021-03-01;2021-03-07;No;208.08;0.952542;218.4467;101.7212;7871;2334.1734;128273;52341;4.8963;950;180;168;4264;3607;4373;3694;114947;49811;107470;13950
CATALUNYA;GLOBAL;2021-03-01;2021-03-07;--;;;0.0000;0.0000;207;0.0000;7714;128;1.5842;51;7;0;135;72;114;7;7517;121;586;288
CATALUNYA;GLOBAL;2021-03-01;2021-03-07;Si;;;200.2442;106.5129;75;7262.7602;4294;820;1.9362;43;4;15;53;22;54;20;3198;624;2174;1164
CATALUNYA;GLOBAL;2021-02-28;2021-03-06;--;;;0.0000;0.0000;206;0.0000;7723;124;1.5570;50;9;1;133;73;112;7;7526;117;585;287
CATALUNYA;GLOBAL;2021-02-28;2021-03-06;Si;;;193.1434;95.1515;67;7235.7769;4270;825;1.7590;38;4;19;50;17;50;17;3180;629;2175;1175
CATALUNYA;GLOBAL;2021-02-28;2021-03-06;No;208.18;0.95019;219.0928;101.9021;7885;2331.3690;128043;52354;4.9057;980;182;168;4241;3644;4354;3720;114744;49841;106906;13636
CATALUNYA;GLOBAL;2021-02-27;2021-03-05;No;210.679;0.951994;221.3028;102.6000;7939;2354.0498;129692;52460;4.9022;957;181;178;4244;3695;4389;3753;116151;49938;106525;11961
CATALUNYA;GLOBAL;2021-02-27;2021-03-05;--;;;0.0000;0.0000;213;0.0000;8000;123;1.6540;51;10;2;141;72;123;8;7804;116;579;250
CATALUNYA;GLOBAL;2021-02-27;2021-03-05;Si;;;204.5047;93.7313;66;7316.7267;4297;855;1.7439;33;5;19;50;16;51;16;3191;651;2165;1167
CATALUNYA;GLOBAL;2021-02-26;2021-03-04;--;;;0.0000;0.0000;230;0.0000;8159;124;1.8943;56;10;2;158;72;141;12;7961;116;680;144
CATALUNYA;GLOBAL;2021-02-26;2021-03-04;Si;;;214.4459;85.2103;60;7558.1560;4460;862;1.4650;32;4;18;48;12;48;10;3300;659;2346;1219
CATALUNYA;GLOBAL;2021-02-26;2021-03-04;No;216.616;0.960152;225.6063;104.7841;8108;2394.5781;131972;53316;4.9014;993;182;186;4224;3884;4339;3949;118319;50775;114701;5646
CATALUNYA;GLOBAL;2021-02-25;2021-03-03;No;223.383;0.959211;232.8823;107.7048;8334;2386.2682;130905;53740;5.0558;1000;180;186;4282;4052;4428;4105;117622;51156;123098;4384
CATALUNYA;GLOBAL;2021-02-25;2021-03-03;--;;;0.0000;0.0000;254;0.0000;8163;136;2.1613;59;14;2;174;80;156;19;7971;126;799;83
CATALUNYA;GLOBAL;2021-02-25;2021-03-03;Si;;;238.5889;89.4708;63;8050.9557;4789;880;1.4873;33;5;18;54;9;55;8;3558;678;2593;1397
CATALUNYA;GLOBAL;2021-02-24;2021-03-02;No;228.701;0.958378;238.6332;110.7935;8573;2403.7925;131892;54109;5.1033;1006;166;187;4407;4166;4488;4208;118845;51553;134231;4063
CATALUNYA;GLOBAL;2021-02-24;2021-03-02;--;;;0.0000;0.0000;276;0.0000;8132;128;2.4143;57;13;2;189;87;176;19;7957;120;925;96
CATALUNYA;GLOBAL;2021-02-24;2021-03-02;Si;;;245.6897;86.6304;61;8413.0996;5067;857;1.3615;38;2;19;52;9;51;9;3753;654;2836;1428
CATALUNYA;GLOBAL;2021-02-23;2021-03-01;--;;;0.0000;0.0000;297;0.0000;8131;124;2.6022;54;15;2;204;93;192;18;7954;116;878;94
CATALUNYA;GLOBAL;2021-02-23;2021-03-01;Si;;;247.1099;99.4120;70;8864.7144;5380;862;1.5791;43;3;20;60;10;63;10;3961;662;3056;1408
CATALUNYA;GLOBAL;2021-02-23;2021-03-01;No;234.686;0.951908;246.5424;113.5979;8790;2409.6340;131934;54519;5.2035;1006;172;183;4513;4277;4568;4330;119099;51902;143547;4468
CATALUNYA;GLOBAL;2021-02-22;2021-02-28;No;238.995;0.952019;251.0398;116.7254;9032;2422.2861;132056;55376;5.2477;1052;170;179;4599;4433;4603;4431;119437;52715;150541;5140
CATALUNYA;GLOBAL;2021-02-22;2021-02-28;--;;;0.0000;0.0000;310;0.0000;7834;133;2.7475;52;16;2;205;105;194;20;7666;123;877;171
CATALUNYA;GLOBAL;2021-02-22;2021-02-28;Si;;;269.8327;93.7313;66;8799.3864;5276;920;1.5598;46;3;21;55;11;59;12;3860;692;3318;1703
CATALUNYA;GLOBAL;2021-02-21;2021-02-27;--;;;0.0000;0.0000;311;0.0000;7830;134;2.7478;51;13;2;205;106;194;20;7664;124;876;171
CATALUNYA;GLOBAL;2021-02-21;2021-02-27;Si;;;274.0932;97.9918;69;8887.4371;5343;915;1.6122;48;3;25;57;12;61;13;3902;688;3346;1699
CATALUNYA;GLOBAL;2021-02-21;2021-02-27;No;239.598;0.952462;251.5568;117.1907;9068;2436.3728;132931;55591;5.2392;1030;173;187;4633;4435;4640;4434;120279;52916;150291;5138
CATALUNYA;GLOBAL;2021-02-20;2021-02-26;No;246.455;0.972327;253.4695;118.7027;9185;2429.3682;132248;55732;5.3166;1014;167;181;4699;4486;4687;4506;119862;53049;149038;5504
CATALUNYA;GLOBAL;2021-02-20;2021-02-26;--;;;0.0000;0.0000;306;0.0000;7651;136;2.7584;54;12;1;202;104;190;20;7486;127;879;175
CATALUNYA;GLOBAL;2021-02-20;2021-02-26;Si;;;286.8747;110.7734;78;9049.3367;5490;882;1.6971;50;2;27;64;14;64;15;3991;664;3471;1891
CATALUNYA;GLOBAL;2021-02-19;2021-02-25;Si;;;302.4966;129.2356;91;9124.6059;5555;870;2.0102;53;2;31;73;18;76;19;4069;657;3442;2003
CATALUNYA;GLOBAL;2021-02-19;2021-02-25;No;255.583;0.992401;257.5404;120.8222;9349;2434.8349;131878;56525;5.3931;1001;168;166;4800;4549;4807;4553;119754;53802;137338;6867
CATALUNYA;GLOBAL;2021-02-19;2021-02-25;--;;;0.0000;0.0000;292;0.0000;7602;139;2.6048;53;13;1;190;102;179;18;7434;129;941;209
CATALUNYA;GLOBAL;2021-02-18;2021-02-24;--;;;0.0000;0.0000;281;0.0000;7698;143;2.4419;49;10;1;182;99;173;14;7523;135;880;230
CATALUNYA;GLOBAL;2021-02-18;2021-02-24;Si;;;346.5219;149.1180;105;9674.2125;5928;884;2.2275;55;2;29;86;19;93;20;4398;675;2971;2004
CATALUNYA;GLOBAL;2021-02-18;2021-02-24;No;266.388;1.01861;261.5208;125.1774;9686;2516.0594;136487;58201;5.4122;1016;177;181;5010;4676;5033;4673;123918;55418;115634;7500
CATALUNYA;GLOBAL;2021-02-17;2021-02-23;No;273.056;1.03663;263.4077;127.8397;9892;2530.8569;137169;58664;5.4783;1014;197;189;5119;4773;5155;4716;124324;55861;90714;7903
CATALUNYA;GLOBAL;2021-02-17;2021-02-23;--;;;0.0000;0.0000;274;0.0000;7567;148;2.4637;52;10;1;184;90;172;13;7369;140;877;225
CATALUNYA;GLOBAL;2021-02-17;2021-02-23;Si;;;394.8078;159.0592;112;9971.0284;6032;989;2.2797;56;2;31;92;20;99;20;4471;749;2254;2166
CATALUNYA;GLOBAL;2021-02-16;2021-02-22;--;;;0.0000;0.0000;266;0.0000;7551;154;2.4627;56;8;1;188;78;170;15;7366;146;1112;255
CATALUNYA;GLOBAL;2021-02-16;2021-02-22;Si;;;484.2786;147.6979;104;10642.7699;6398;1096;2.0452;58;1;29;88;16;96;18;4765;809;1913;2240
CATALUNYA;GLOBAL;2021-02-16;2021-02-22;No;282.637;1.05098;268.9260;132.9445;10287;2570.3254;138401;60486;5.5450;1040;231;223;5304;4983;5257;4882;125235;57614;72722;8003
CATALUNYA;GLOBAL;2021-02-15;2021-02-21;No;289.355;1.04919;275.7884;134.3144;10393;2544.2327;135613;61255;5.6988;1036;241;240;5324;5069;5295;5003;122540;58164;68300;9246
CATALUNYA;GLOBAL;2021-02-15;2021-02-21;--;;;0.0000;0.0000;276;0.0000;7524;149;2.5932;58;8;1;199;77;177;17;7341;140;1170;206
CATALUNYA;GLOBAL;2021-02-15;2021-02-21;Si;;;541.0855;176.1013;124;11064.5610;6801;990;2.1835;59;3;32;106;18;110;19;5153;755;1890;2872
CATALUNYA;GLOBAL;2021-02-14;2021-02-20;Si;;;542.5057;176.1013;124;11168.2335;6833;1031;2.1583;60;3;27;105;19;109;20;5191;786;1860;2866
CATALUNYA;GLOBAL;2021-02-14;2021-02-20;No;289.522;1.04524;276.9903;134.3661;10397;2535.2121;134802;61368;5.7132;1051;237;236;5340;5057;5297;4985;121722;58248;68373;9780
CATALUNYA;GLOBAL;2021-02-14;2021-02-20;--;;;0.0000;0.0000;275;0.0000;7585;154;2.6124;56;9;0;201;74;179;18;7396;145;1187;211
CATALUNYA;GLOBAL;2021-02-13;2021-02-19;--;;;0.0000;0.0000;282;0.0000;7582;155;2.7081;53;8;1;206;76;184;20;7387;146;1246;231
CATALUNYA;GLOBAL;2021-02-13;2021-02-19;Si;;;546.7662;176.1013;124;11263.3851;6829;1102;2.1582;64;3;36;104;20;110;21;5220;850;1783;3199
CATALUNYA;GLOBAL;2021-02-13;2021-02-19;No;285.42;1.02679;277.9725;134.7667;10428;2556.4842;134467;63349;5.6759;1089;237;244;5304;5124;5271;5023;121311;60053;69448;11558
CATALUNYA;GLOBAL;2021-02-12;2021-02-18;No;282.769;0.989917;285.6491;136.7181;10579;2752.7929;136305;76701;5.3484;1153;242;271;5379;5200;5382;5057;122746;72435;66046;15195
CATALUNYA;GLOBAL;2021-02-12;2021-02-18;--;;;0.0000;0.0000;301;0.0000;7534;172;2.9859;53;9;1;224;77;201;23;7339;163;1214;263
CATALUNYA;GLOBAL;2021-02-12;2021-02-18;Si;;;560.9679;173.2609;122;12694.9186;7444;1495;1.8587;67;7;36;106;16;109;17;5660;1119;1408;3617
CATALUNYA;GLOBAL;2021-02-11;2021-02-17;--;;;0.0000;0.0000;294;0.0000;7193;180;3.0641;57;7;1;221;73;196;24;7013;167;1262;332
CATALUNYA;GLOBAL;2021-02-11;2021-02-17;Si;;;603.5731;197.4039;139;13616.6103;7747;1841;1.9953;70;6;38;119;20;124;21;5892;1375;1189;3971
